Unnamed: 0,Jan-15,2015,2016,2017,2018,2019,2020,2021
2576,4420.0,4739.166666666667,4640.0,4505.833333333333,4405.833333333333,4385.833333333333,4156.666666666667,4336.363636363636
2577,520.0,401.6666666666667,355.8333333333333,300.8333333333333,270.0,260.8333333333333,360.8333333333333,272.72727272727275
2578,10.5,7.858333333333333,7.124999999999999,6.250000000000001,5.825,5.583333333333332,7.991666666666666,5.918181818181819
2597,28820.0,29007.5,29066.666666666668,29322.5,29071.666666666668,29006.666666666668,28265.833333333332,29093.636363636364
2598,26100.0,26789.166666666668,27108.333333333332,27617.5,27527.5,27507.5,25566.666666666668,26985.454545454544
2599,2720.0,2216.6666666666665,1959.1666666666667,1706.6666666666667,1545.8333333333333,1498.3333333333333,2699.1666666666665,2109.090909090909
2600,9.4,7.633333333333334,6.75,5.808333333333334,5.325,5.150000000000001,9.591666666666667,7.236363636363635
2627,1946200.0,1952775.0,1981841.6666666667,2014283.3333333333,2045200.0,2070725.0,2073933.3333333333,2094372.7272727273
2628,1803100.0,1823558.3333333333,1863575.0,1910800.0,1957166.6666666667,1986083.3333333333,1872641.6666666667,1940418.1818181819
2629,143100.0,129200.0,118275.0,103483.33333333333,88033.33333333333,84650.0,201291.66666666666,153954.54545454544
2630,7.4,6.625,5.9750000000000005,5.133333333333334,4.308333333333334,4.091666666666667,9.741666666666667,7.354545454545455
2724,17760.0,17882.5,17896.666666666668,17799.166666666668,17367.5,17159.166666666668,16922.5,16932.727272727272
2725,15490.0,16200.0,16370.833333333334,16495.833333333332,16188.333333333334,16028.333333333334,15288.333333333334,15633.636363636364
2726,2270.0,1685.8333333333333,1526.6666666666667,1302.5,1179.1666666666667,1129.1666666666667,1638.3333333333333,1297.2727272727273
2727,12.8,9.433333333333335,8.558333333333334,7.333333333333332,6.8083333333333345,6.616666666666668,9.683333333333332,7.672727272727273
2756,60900.0,59816.666666666664,61050.0,60958.333333333336,61275.0,62108.333333333336,61741.666666666664,62118.181818181816
2757,53200.0,53483.333333333336,55416.666666666664,55966.666666666664,56900.0,57741.666666666664,55100.0,56781.818181818184
2758,7600.0,6333.333333333333,5658.333333333333,4991.666666666667,4383.333333333333,4350.0,6650.0,5318.181818181818
2759,12.5,10.566666666666668,9.275,8.174999999999999,7.133333333333334,7.0,10.79166666666667,8.581818181818182
